,country,company,total_pack_size_ml_g,unit_pack_size_ml_g,price_per_100g_ml_dollars,ingredients
13077,South Korea,Brand 549,80.0,80.0,3.88
13078,Mexico,Brand 0,75.0,75.0,1.72
13079,Hungary,Brand 0,75.0,75.0,7.57
13080,Australia,Brand 9,110.0,110.0,3.24
13081,UAE,Brand 1,100.0,100.0,3.27
13082,France,Brand 21,75.0,75.0,9.99
13083,Philippines,Brand 5,100.0,100.0,2.97
13084,UK,Brand 969,100.0,100.0,5.13
13085,Germany,Brand 0,300.0,100.0,0.76
13086,South Korea,Brand 1773,50.0,50.0,8.68
13087,Russia,Brand 1774,30.0,30.0,3.23
13088,Russia,Brand 1772,75.0,75.0,0.68
13089,Malaysia,Brand 0,260.0,130.0,3.69
13090,Mexico,Brand 812,25.0,25.0,3.72
13091,France,Brand 5,150.0,75.0,6.81
13092,Germany,Brand 253,75.0,75.0,5.55
13093,Germany,Brand 1419,75.0,75.0,2.67
13094,Germany,Brand 1775,75.0,75.0,6.01
13095,Denmark,Brand 140,75.0,75.0,9.17
13096,Indonesia,Brand 1454,150.0,150.0,0.49
13097,Russia,Brand 1776,120.0,120.0,1.47
13098,Czech Republic,Brand 132,20.0,20.0,15.5
13099,Japan,Brand 20,28.0,28.0,15.89
13100,Chile,Brand 0,90.0,90.0,3.74
13101,Sri Lanka,Brand 1191,75.0,75.0,2.09
13102,Spain,Brand 1710,75.0,75.0,3.77
13103,USA,Brand 796,119.07,119.07,4.19
13104,Nigeria,Brand 457,100.0,100.0,2.62
13105,Netherlands,Brand 1,75.0,75.0,3.93
13106,China,Brand 12,280.0,140.0,1.07
13107,China,Brand 165,50.0,50.0,19.88
13108,Norway,Brand 1220,100.0,100.0,10.83
13109,USA,Brand 1541,96.39,96.39,7.77
13110,Netherlands,Brand 5,75.0,75.0,7.59
13111,New Zealand,Brand 1619,70.0,70.0,5.59
13112,Thailand,Brand 0,40.0,40.0,3.55
13113,Brazil,Brand 0,90.0,90.0,1.86
13114,Austria,Brand 1419,75.0,75.0,10.72
13115,Bangladesh,Brand 1447,40.0,40.0,2.35
13116,South Korea,Brand 2,600.0,100.0,1.45
13117,Austria,Brand 1109,100.0,100.0,5.69
13118,Austria,Brand 1561,75.0,75.0,5.0
13119,Austria,Brand 0,75.0,75.0,9.72
13120,Colombia,Brand 492,75.0,75.0,1.68
13121,UK,Brand 1203,75.0,75.0,17.09
13122,Slovakia,Brand 21,100.0,100.0,3.53
13123,UK,Brand 0,225.0,75.0,6.84
13124,Peru,Brand 1369,120.0,120.0,1.12
13125,Peru,Brand 21,90.0,90.0,5.54
13126,South Korea,Brand 207,120.0,120.0,7.98
13127,Mexico,Brand 0,150.0,75.0,1.55
13128,Italy,Brand 846,50.0,50.0,2.72
13129,Italy,Brand 21,75.0,75.0,7.28
13130,Italy,Brand 0,100.0,100.0,1.93
13131,Ireland,Brand 969,100.0,100.0,5.12
13132,Poland,Brand 607,100.0,100.0,0.79
13133,Romania,Brand 1245,100.0,100.0,0.73
13134,UK,Brand 0,125.0,125.0,3.59
13135,UK,Brand 231,100.0,100.0,1.28
13136,Finland,Brand 1,75.0,75.0,4.39
13137,South Africa,Brand 1777,105.0,105.0,0.65
13138,Australia,Brand 663,140.0,140.0,1.11
13139,Costa Rica,Brand 0,150.0,75.0,2.62
13140,Canada,Brand 5,675.0,135.0,1.58
13141,Sweden,Brand 1081,75.0,75.0,14.72
13142,Norway,Brand 510,100.0,100.0,9.44
13143,Belgium,Brand 21,75.0,75.0,6.81
13144,Nigeria,Brand 5,76.5,76.5,2.52
13145,India,Brand 1778,100.0,100.0,1.23
13146,Italy,Brand 5,75.0,75.0,4.64
13147,Argentina,Brand 0,70.0,70.0,2.94
13148,Norway,Brand 510,100.0,100.0,9.44
13149,Peru,Brand 1281,70.0,70.0,1.49
13150,Italy,Brand 5,75.0,75.0,3.03
13151,Vietnam,Brand 1779,100.0,100.0,2.1
13152,Indonesia,Brand 129,160.0,160.0,0.41
13153,Philippines,Brand 0,100.0,100.0,4.14
13154,Italy,Brand 0,300.0,75.0,1.14
13155,Myanmar,Brand 247,150.0,150.0,1.02
13156,Nigeria,Brand 5,75.0,75.0,2.03
13157,Indonesia,Brand 855,93.0,93.0,1.14
13158,Belgium,Brand 21,75.0,75.0,7.57
13159,Belgium,Brand 1109,100.0,100.0,11.38
13160,Hungary,Brand 39,75.0,75.0,5.65
13161,UK,Brand 3,75.0,75.0,1.73
13162,China,Brand 969,75.0,75.0,11.59
13163,South Korea,Brand 131,285.0,285.0,2.8
13164,France,Brand 21,150.0,75.0,6.29
13165,Portugal,Brand 165,75.0,75.0,4.53
13166,Malaysia,Brand 951,75.0,75.0,5.73
13167,UK,Brand 329,75.0,75.0,11.52
13168,Poland,Brand 1516,75.0,75.0,3.84
13169,China,Brand 1780,90.0,90.0,5.76
13170,Netherlands,Brand 1439,120.0,120.0,8.9
13171,Morocco,Brand 1006,75.0,75.0,2.33
13172,UAE,Brand 21,150.0,75.0,6.89
13173,UK,Brand 9,75.0,75.0,6.05
13174,France,Brand 1618,100.0,100.0,1.8
13175,China,Brand 1554,100.0,100.0,8.34
13176,Japan,Brand 143,120.0,120.0,2.18
13177,Japan,Brand 143,100.0,100.0,5.26
13178,Hong Kong - China,Brand 296,110.0,110.0,4.64
13179,Argentina,Brand 0,110.0,110.0,3.75
13180,France,Brand 1611,75.0,75.0,10.43
13181,Greece,Brand 646,100.0,100.0,1.25
13182,France,Brand 525,75.0,75.0,1.93
13183,Costa Rica,Brand 1452,45.0,45.0,9.93
13184,Germany,Brand 5,75.0,75.0,2.71
13185,France,Brand 5,150.0,75.0,5.25
13186,Austria,Brand 1,75.0,75.0,3.76
13187,Puerto Rico,Brand 1737,73.71,73.71,12.2
13188,Puerto Rico,Brand 5,116.24,116.24,7.13
13189,France,Brand 1,150.0,75.0,4.14
13190,France,Brand 525,75.0,75.0,1.77
13191,Thailand,Brand 1105,40.0,40.0,7.48
13192,Myanmar,Brand 0,110.0,110.0,3.15
13193,Poland,Brand 1781,100.0,100.0,4.52
13194,Switzerland,Brand 7,50.0,50.0,6.96
13195,Greece,Brand 0,75.0,75.0,7.53
13196,Japan,Brand 244,80.0,80.0,4.4
13197,Nigeria,Brand 1782,100.0,100.0,2.37
13198,Thailand,Brand 1783,50.0,50.0,3.94
13199,Thailand,Brand 1784,50.0,50.0,5.74
13200,Nigeria,Brand 21,40.0,40.0,1.48
13201,Thailand,Brand 1321,480.0,160.0,0.64
13202,Hong Kong - China,Brand 1785,100.0,100.0,15.32
13203,UK,Brand 390,100.0,100.0,1.3
13204,Japan,Brand 1407,90.0,90.0,6.2
13205,Nigeria,Brand 0,100.0,100.0,1.17
13206,Taiwan - China,Brand 0,75.0,75.0,9.08
13207,Hong Kong - China,Brand 0,240.0,120.0,3.72
13208,Hong Kong - China,Brand 12,420.0,140.0,1.09
13209,South Africa,Brand 1777,105.0,105.0,0.66
13210,Poland,Brand 5,85.0,85.0,3.75
13211,Italy,Brand 557,75.0,75.0,5.12
13212,Italy,Brand 989,75.0,75.0,1.16
13213,Japan,Brand 1407,90.0,90.0,6.69
13214,UK,Brand 231,100.0,100.0,0.64
13215,Canada,Brand 21,580.0,145.0,2.63
13216,Hong Kong - China,Brand 0,110.0,110.0,4.4
13217,Mexico,Brand 21,75.0,75.0,5.21
13218,Malaysia,Brand 195,250.0,250.0,1.07
13219,Canada,Brand 698,170.0,170.0,2.68
13220,Canada,Brand 357,176.0,176.0,2.8
13221,UK,Brand 231,100.0,100.0,1.28
13222,France,Brand 165,75.0,75.0,7.61
13223,China,Brand 0,180.0,180.0,1.27
13224,South Korea,Brand 207,360.0,120.0,2.43
13225,Colombia,Brand 0,50.0,50.0,8.12
13226,Costa Rica,Brand 0,225.0,75.0,2.77
13227,USA,Brand 1786,117.94,117.94,4.65
13228,Canada,Brand 105,85.0,85.0,3.56
13229,Canada,Brand 105,38.0,38.0,9.58
13230,Canada,Brand 698,170.0,170.0,2.68
13231,Canada,Brand 468,60.0,60.0,10.77
13232,Canada,Brand 576,127.6,127.6,4.17
13233,Turkey,Brand 0,75.0,75.0,4.97
13234,France,Brand 1,150.0,75.0,3.73
13235,France,Brand 128,150.0,75.0,5.63
13236,France,Brand 1,75.0,75.0,5.81
13237,Indonesia,Brand 1,190.0,190.0,0.69
13238,South Korea,Brand 207,120.0,120.0,7.3
13239,Peru,Brand 0,90.0,90.0,2.38
13240,South Korea,Brand 1373,100.0,100.0,13.28
13241,South Korea,Brand 1586,150.0,150.0,4.07
13242,India,Brand 910,80.0,80.0,0.83
13243,Slovakia,Brand 1,75.0,75.0,3.03
13244,China,Brand 164,120.0,120.0,3.59
13245,South Korea,Brand 2,100.0,100.0,7.94
13246,France,Brand 835,75.0,75.0,8.37
13247,France,Brand 987,50.0,50.0,8.9
13248,Hungary,Brand 1,75.0,75.0,2.36
13249,Russia,Brand 1220,100.0,100.0,2.1
13250,Spain,Brand 829,75.0,75.0,2.59
13251,Myanmar,Brand 741,75.0,75.0,2.12
13252,Indonesia,Brand 0,120.0,120.0,2.31
13253,France,Brand 1449,75.0,75.0,8.37
13254,China,Brand 1327,140.0,140.0,2.35
13255,Japan,Brand 20,95.0,95.0,5.82
13256,USA,Brand 5,119.07,119.07,1.63
13257,India,Brand 21,300.0,75.0,1.37
13258,Portugal,Brand 1787,75.0,75.0,8.97
13259,Portugal,Brand 18,50.0,50.0,1.58
13260,Russia,Brand 405,75.0,75.0,8.09
13261,Chile,Brand 0,90.0,90.0,4.28
13262,China,Brand 672,190.0,190.0,1.51
13263,Ecuador,Brand 725,189.0,189.0,1.13
13264,Poland,Brand 0,75.0,75.0,6.0
13265,Germany,Brand 0,75.0,75.0,2.95
13266,Germany,Brand 385,50.0,50.0,7.82
13267,China,Brand 401,40.0,40.0,21.23
13268,UK,Brand 506,170.0,170.0,4.9
13269,USA,Brand 105,119.07,119.07,2.93
13270,USA,Brand 893,56.7,56.7,14.09
13271,Italy,Brand 394,75.0,75.0,3.71
13272,Italy,Brand 1470,75.0,75.0,1.2
13273,Russia,Brand 57,62.0,62.0,2.68
13274,Brazil,Brand 1283,40.0,40.0,4.58
13275,Spain,Brand 0,75.0,75.0,2.64
13276,Spain,Brand 0,50.0,50.0,4.42
13277,Spain,Brand 55,100.0,100.0,6.75
13278,UK,Brand 966,50.0,50.0,10.9
13279,UK,Brand 1109,100.0,100.0,5.12
13280,Peru,Brand 333,50.0,50.0,9.76
13281,South Korea,Brand 1788,50.0,50.0,14.84
13282,Vietnam,Brand 0,120.0,120.0,1.5
13283,Philippines,Brand 21,600.0,50.0,3.8
13284,Ecuador,Brand 0,130.0,130.0,2.9
13285,India,Brand 68,200.0,200.0,0.65
13286,Spain,Brand 21,75.0,75.0,2.64
13287,Spain,Brand 0,75.0,75.0,2.64
13288,USA,Brand 1638,100.0,100.0,20.0
13289,France,Brand 1789,75.0,75.0,4.99
13290,Czech Republic,Brand 0,75.0,75.0,6.95
13291,USA,Brand 506,119.07,119.07,5.87
13292,UAE,Brand 36,100.0,100.0,6.13
13293,UAE,Brand 1,156.0,156.0,1.47
13294,Switzerland,Brand 1,75.0,75.0,7.23
13295,China,Brand 534,375.0,125.0,5.72
13296,Ukraine,Brand 21,100.0,100.0,1.94
13297,USA,Brand 712,76.55,76.55,3.27
13298,France,Brand 950,50.0,50.0,8.4
13299,Austria,Brand 419,90.0,90.0,17.51
13300,Austria,Brand 1,75.0,75.0,6.79
13301,Nigeria,Brand 1790,130.0,130.0,0.88
13302,Brazil,Brand 0,90.0,90.0,4.34
13303,Colombia,Brand 0,75.0,75.0,2.68
13304,Colombia,Brand 5,75.0,75.0,3.04
13305,Colombia,Brand 5,75.0,75.0,2.0
13306,Italy,Brand 83,75.0,75.0,1.35
13307,Japan,Brand 143,160.0,160.0,6.54
13308,Indonesia,Brand 1791,40.0,40.0,8.6
13309,Colombia,Brand 262,100.0,100.0,6.97
13310,Sweden,Brand 510,100.0,100.0,7.68
13311,Denmark,Brand 156,75.0,75.0,1.41
13312,USA,Brand 47,133.25,133.25,3.74
13313,China,Brand 1072,100.0,100.0,2.86
13314,China,Brand 1542,40.0,40.0,7.15
13315,South Africa,Brand 0,75.0,75.0,3.45
13316,Chile,Brand 1573,50.0,50.0,2.64
13317,Chile,Brand 21,75.0,75.0,3.93
13318,Chile,Brand 333,50.0,50.0,8.86
13319,India,Brand 66,50.0,50.0,0.56
13320,India,Brand 21,40.0,40.0,2.65
13321,Vietnam,Brand 741,75.0,75.0,1.91
13322,Romania,Brand 21,50.0,50.0,5.98
13323,Italy,Brand 937,75.0,75.0,4.49
13324,France,Brand 401,75.0,75.0,6.11
13325,France,Brand 139,75.0,75.0,6.77
13326,France,Brand 36,100.0,100.0,8.48
13327,Philippines,Brand 21,100.0,100.0,22.85
13328,China,Brand 1792,50.0,50.0,9.2
13329,Portugal,Brand 1006,75.0,75.0,4.31
13330,Russia,Brand 1,130.0,130.0,2.05
13331,India,Brand 1793,80.0,80.0,1.16
13332,Morocco,Brand 1,75.0,75.0,3.19
13333,France,Brand 1418,50.0,50.0,9.06
13334,Portugal,Brand 364,75.0,25.0,4.51
13335,South Korea,Brand 1330,21.0,21.0,36.14
13336,Belgium,Brand 444,85.0,85.0,9.46
13337,Finland,Brand 630,75.0,75.0,3.55
13338,Italy,Brand 8,75.0,75.0,2.81
13339,Greece,Brand 1,50.0,50.0,6.78
13340,Poland,Brand 9,75.0,75.0,3.01
13341,China,Brand 345,220.0,220.0,3.27
13342,China,Brand 345,120.0,120.0,4.83
13343,Germany,Brand 444,75.0,25.0,17.47
13344,Japan,Brand 20,130.0,130.0,2.19
13345,Malaysia,Brand 1794,160.0,160.0,2.54
13346,Argentina,Brand 0,90.0,90.0,2.39
13347,Egypt,Brand 1435,190.0,190.0,1.15
13348,Russia,Brand 1320,50.0,50.0,1.14
13349,Mexico,Brand 5,150.0,150.0,0.49
13350,Nigeria,Brand 66,180.0,180.0,1.37
13351,Austria,Brand 1795,75.0,75.0,13.65
13352,Poland,Brand 39,75.0,75.0,5.67
13353,Poland,Brand 5,75.0,75.0,2.12
13354,Thailand,Brand 1796,120.0,120.0,4.43
13355,Brazil,Brand 0,75.0,75.0,4.05
13356,France,Brand 0,100.0,100.0,2.84
13357,France,Brand 1010,75.0,75.0,7.41
13358,Netherlands,Brand 0,75.0,75.0,6.05
13359,South Africa,Brand 1518,110.0,110.0,6.34
13360,China,Brand 1688,120.0,120.0,3.14
13361,Sri Lanka,Brand 0,40.0,40.0,1.4
13362,Argentina,Brand 0,90.0,90.0,2.81
13363,South Korea,Brand 1634,100.0,100.0,5.32
13364,France,Brand 1,100.0,50.0,8.07
13365,USA,Brand 9,28.35,28.35,20.07
13366,South Korea,Brand 2,60.0,60.0,5.78
13367,Italy,Brand 0,225.0,75.0,2.96
13368,Italy,Brand 1,150.0,75.0,3.54
13369,Brazil,Brand 0,90.0,90.0,4.97
13370,Myanmar,Brand 2,100.0,100.0,1.28
13371,UK,Brand 5,75.0,75.0,6.45
13372,Netherlands,Brand 21,75.0,75.0,2.41
13373,Norway,Brand 1697,65.0,65.0,28.55
13374,Czech Republic,Brand 5,75.0,75.0,5.79
13375,France,Brand 525,50.0,50.0,1.46
13376,Ireland,Brand 1443,50.0,50.0,11.28
13377,Myanmar,Brand 1797,70.0,70.0,0.31
13378,Hong Kong - China,Brand 5,320.0,160.0,1.68
13379,Colombia,Brand 1404,99.0,99.0,1.8
13380,Belgium,Brand 1710,75.0,75.0,7.39
13381,China,Brand 1682,135.0,135.0,2.56
13382,China,Brand 441,105.0,105.0,2.31
13383,Indonesia,Brand 1006,50.0,50.0,5.92
13384,Hong Kong - China,Brand 0,500.0,250.0,1.07
13385,Chile,Brand 5,75.0,75.0,2.95
13386,Norway,Brand 1109,100.0,100.0,6.95
13387,Israel,Brand 5,75.0,75.0,7.04
13388,Israel,Brand 232,50.0,50.0,13.2
13389,Russia,Brand 1772,100.0,100.0,1.19
13390,Switzerland,Brand 0,100.0,100.0,3.16
13391,Spain,Brand 444,75.0,75.0,16.36
13392,France,Brand 525,75.0,75.0,1.19
13393,France,Brand 1,450.0,75.0,1.75
13394,France,Brand 286,100.0,100.0,1.1
13395,UK,Brand 5,75.0,75.0,3.27
13396,Saudi Arabia,Brand 0,100.0,100.0,8.0
13397,USA,Brand 5,850.5,170.1,1.76
13398,Netherlands,Brand 31,75.0,75.0,4.52
13399,UK,Brand 0,125.0,125.0,2.02
13400,Nigeria,Brand 1264,125.0,125.0,4.63
13401,USA,Brand 5,24.1,24.1,4.15
13402,Hungary,Brand 69,75.0,75.0,4.59
13403,Czech Republic,Brand 0,75.0,75.0,5.79
13404,Saudi Arabia,Brand 21,100.0,100.0,8.66
13405,China,Brand 441,180.0,180.0,2.69
13406,Italy,Brand 1,50.0,50.0,4.4
13407,Taiwan - China,Brand 0,120.0,120.0,2.86
13408,Brazil,Brand 1027,50.0,50.0,0.7
13409,India,Brand 0,40.0,40.0,1.28
13410,France,Brand 322,75.0,75.0,1.24
13411,Nigeria,Brand 66,100.0,100.0,2.62
13412,Chile,Brand 0,100.0,100.0,2.73
13413,Mexico,Brand 271,50.0,50.0,3.98
13414,Switzerland,Brand 5,75.0,75.0,2.61
13415,France,Brand 156,100.0,100.0,0.78
13416,Chile,Brand 0,90.0,90.0,7.3
13417,Ukraine,Brand 131,120.0,120.0,1.5
13418,Singapore,Brand 165,75.0,75.0,9.25
13419,Hong Kong - China,Brand 2,100.0,100.0,5.09
13420,Slovakia,Brand 5,75.0,75.0,6.05
13421,China,Brand 1798,120.0,120.0,5.92
13422,Bangladesh,Brand 0,80.0,80.0,1.19
13423,South Korea,Brand 1769,35.0,35.0,15.26
13424,South Korea,Brand 1799,120.0,120.0,6.43
13425,USA,Brand 338,113.4,113.4,7.05
13426,Turkey,Brand 899,100.0,100.0,0.78
13427,Norway,Brand 0,75.0,75.0,6.07
13428,Vietnam,Brand 1,180.0,180.0,0.91
13429,Hungary,Brand 5,75.0,75.0,3.55
13430,USA,Brand 1323,106.31,106.31,11.28
13431,USA,Brand 1747,133.25,133.25,4.5
13432,South Korea,Brand 1626,150.0,150.0,5.03
13433,France,Brand 969,100.0,100.0,3.07
13434,Philippines,Brand 0,100.0,100.0,4.15
13435,South Korea,Brand 1800,100.0,100.0,3.1
13436,Belgium,Brand 1710,75.0,75.0,6.83
13437,Hungary,Brand 5,75.0,75.0,5.15
13438,Sri Lanka,Brand 5,92.0,92.0,5.7
13439,Colombia,Brand 5,66.0,66.0,1.36
13440,Colombia,Brand 0,130.0,130.0,1.33
13441,Colombia,Brand 492,96.0,96.0,2.02
13442,UAE,Brand 5,100.0,100.0,2.27
13443,Norway,Brand 667,75.0,75.0,13.53
13444,Italy,Brand 83,75.0,75.0,2.27
13445,France,Brand 1,75.0,75.0,3.11
13446,Australia,Brand 167,110.0,110.0,2.55
13447,Malaysia,Brand 915,175.0,175.0,0.83
13448,Mexico,Brand 0,50.0,50.0,2.48
13449,Mexico,Brand 0,960.0,160.0,1.14
13450,France,Brand 0,75.0,75.0,3.84
13451,Australia,Brand 1558,56.7,56.7,12.42
13452,Switzerland,Brand 9,75.0,75.0,5.29
13453,Denmark,Brand 506,119.0,119.0,10.13
13454,Austria,Brand 24,75.0,75.0,2.72
13455,Sweden,Brand 1,75.0,75.0,3.25
13456,UK,Brand 21,1500.0,125.0,0.81
13457,UK,Brand 262,225.0,75.0,5.76
13458,UK,Brand 5,75.0,75.0,3.39
13459,UK,Brand 1407,75.0,75.0,8.48
13460,Russia,Brand 950,75.0,75.0,7.85
13461,France,Brand 8,225.0,75.0,4.51
13462,France,Brand 8,225.0,75.0,3.4
13463,France,Brand 1,150.0,50.0,3.79
13464,France,Brand 0,75.0,75.0,1.96
13465,Singapore,Brand 31,100.0,100.0,5.0
13466,Brazil,Brand 5,75.0,75.0,4.27
13467,Chile,Brand 290,184.0,184.0,2.34
13468,Bangladesh,Brand 1,150.0,150.0,1.08
13469,France,Brand 8,225.0,75.0,4.51
13470,Indonesia,Brand 0,260.0,130.0,2.2
13471,Taiwan - China,Brand 5,75.0,75.0,2.81
13472,UAE,Brand 24,75.0,75.0,3.41
13473,Germany,Brand 0,75.0,75.0,2.96
13474,Germany,Brand 21,100.0,100.0,3.7
13475,Greece,Brand 262,75.0,75.0,5.53
13476,Austria,Brand 1,50.0,50.0,5.62
13477,Nigeria,Brand 1801,130.0,130.0,7.08
13478,Puerto Rico,Brand 5,116.24,116.24,6.87
13479,Brazil,Brand 1283,50.0,50.0,2.2
13480,Thailand,Brand 296,100.0,100.0,5.46
13481,Mexico,Brand 64,75.0,75.0,9.51
13482,Mexico,Brand 1802,150.0,150.0,2.91
13483,China,Brand 1037,160.0,160.0,2.39
13484,China,Brand 1,60.0,60.0,3.15
13485,South Korea,Brand 1803,339.0,113.0,6.32
13486,Germany,Brand 0,20.0,20.0,4.85
13487,Austria,Brand 0,75.0,75.0,5.33
13488,Poland,Brand 5,75.0,75.0,5.37
13489,India,Brand 0,150.0,150.0,0.61
13490,Ecuador,Brand 0,225.0,75.0,2.4
13491,Argentina,Brand 0,90.0,90.0,1.73
13492,Croatia,Brand 1055,75.0,75.0,2.16
13493,Spain,Brand 1109,100.0,100.0,8.89
13494,Spain,Brand 1109,100.0,100.0,8.89
13495,Netherlands,Brand 262,75.0,75.0,9.16
13496,Colombia,Brand 93,100.0,100.0,2.87
13497,Colombia,Brand 492,50.0,50.0,2.8
13498,Colombia,Brand 0,90.0,90.0,2.36
13499,Egypt,Brand 0,100.0,100.0,2.28
13500,Italy,Brand 0,75.0,75.0,5.43
13501,South Korea,Brand 1804,60.0,60.0,11.93
13502,South Korea,Brand 2,120.0,120.0,2.61
13503,Indonesia,Brand 1,160.0,160.0,0.84
13504,Indonesia,Brand 1419,160.0,160.0,2.11
13505,Philippines,Brand 21,600.0,50.0,3.83
13506,China,Brand 0,200.0,200.0,1.77
13507,China,Brand 1805,180.0,180.0,0.72
13508,China,Brand 1806,75.0,75.0,16.76
13509,India,Brand 0,300.0,150.0,0.78
13510,Taiwan - China,Brand 131,285.0,285.0,2.71
13511,India,Brand 0,120.0,120.0,1.09
13512,USA,Brand 5,464.96,116.24,3.44
13513,Switzerland,Brand 0,75.0,75.0,7.59
13514,Germany,Brand 992,75.0,75.0,3.05
13515,Thailand,Brand 20,320.0,160.0,1.06
13516,Nigeria,Brand 93,100.0,100.0,11.78
13517,Russia,Brand 258,60.0,60.0,6.45
13518,China,Brand 1807,160.0,160.0,5.53
13519,China,Brand 1400,110.0,110.0,5.35
13520,Argentina,Brand 41,75.0,75.0,6.81
13521,Nigeria,Brand 1365,120.0,120.0,2.51
13522,Greece,Brand 0,75.0,75.0,6.0
13523,Denmark,Brand 506,170.0,170.0,7.08
13524,USA,Brand 1808,96.39,96.39,14.52
13525,UK,Brand 405,75.0,75.0,5.13
13526,Russia,Brand 922,75.0,75.0,5.73
13527,Russia,Brand 1809,75.0,75.0,3.63
13528,Mexico,Brand 0,125.0,125.0,1.87
13529,Spain,Brand 1167,17.0,17.0,53.18
13530,Israel,Brand 0,100.0,100.0,4.01
13531,Sweden,Brand 0,75.0,75.0,4.2
13532,France,Brand 1,225.0,75.0,2.8
13533,France,Brand 0,150.0,75.0,3.41
13534,China,Brand 1560,145.0,145.0,3.51
13535,Egypt,Brand 5,200.0,100.0,1.23
13536,Sri Lanka,Brand 1810,200.0,200.0,2.73
13537,Nigeria,Brand 276,75.0,75.0,0.63
13538,France,Brand 471,75.0,75.0,2.35
13539,Netherlands,Brand 1040,125.0,125.0,0.9
13540,China,Brand 740,100.0,100.0,5.87
13541,South Korea,Brand 1061,300.0,100.0,3.85
13542,USA,Brand 0,130.41,130.41,4.21
13543,Ukraine,Brand 1597,100.0,100.0,3.38
13544,UAE,Brand 36,172.0,172.0,3.56
13545,UAE,Brand 36,125.0,125.0,4.9
13546,Germany,Brand 0,75.0,75.0,5.99
13547,Poland,Brand 602,125.0,125.0,0.63
13548,India,Brand 1460,100.0,100.0,0.91
13549,India,Brand 68,280.0,140.0,1.02
13550,France,Brand 18,75.0,75.0,1.8
13551,Hong Kong - China,Brand 5,75.0,75.0,2.79
13552,UK,Brand 262,75.0,75.0,7.04
13553,China,Brand 1811,40.0,40.0,14.75
13554,China,Brand 1812,120.0,120.0,2.94
13555,Egypt,Brand 21,75.0,75.0,2.83
13556,Ireland,Brand 21,75.0,75.0,9.11
13557,UK,Brand 276,100.0,100.0,3.96
13558,UK,Brand 0,75.0,75.0,3.96
13559,France,Brand 424,75.0,75.0,4.85
13560,Denmark,Brand 0,75.0,75.0,2.04
13561,Sweden,Brand 21,75.0,75.0,2.95
13562,Belgium,Brand 0,75.0,75.0,2.57
13563,Israel,Brand 165,75.0,75.0,7.19
13564,Poland,Brand 0,50.0,50.0,2.68
13565,Norway,Brand 1081,75.0,75.0,18.64
13566,Norway,Brand 1516,75.0,75.0,8.0
13567,China,Brand 975,125.0,125.0,2.36
13568,Argentina,Brand 5,90.0,90.0,4.7
13569,Spain,Brand 1109,100.0,100.0,5.53
13570,Thailand,Brand 0,300.0,150.0,1.36
13571,Thailand,Brand 167,75.0,75.0,6.29
13572,Italy,Brand 267,100.0,100.0,2.85
13573,Brazil,Brand 5,50.0,50.0,2.38
13574,Brazil,Brand 0,70.0,70.0,1.89
13575,Indonesia,Brand 403,120.0,120.0,11.63
13576,Russia,Brand 1813,50.0,50.0,1.66
13577,South Korea,Brand 1522,80.0,80.0,8.05
13578,India,Brand 68,600.0,150.0,0.58
13579,Indonesia,Brand 855,124.0,124.0,2.83
13580,Indonesia,Brand 1212,150.0,150.0,1.75
13581,France,Brand 1,200.0,100.0,2.6
13582,Argentina,Brand 21,90.0,90.0,4.88
13583,Australia,Brand 1518,100.0,100.0,5.52
13584,UAE,Brand 21,150.0,75.0,5.9
13585,Hungary,Brand 262,75.0,75.0,6.71
13586,Russia,Brand 1809,75.0,75.0,3.89
13587,Singapore,Brand 24,75.0,75.0,3.43
13588,USA,Brand 357,177.19,177.19,3.94
13589,Germany,Brand 21,150.0,75.0,2.27
13590,Greece,Brand 0,50.0,50.0,5.82
13591,Greece,Brand 0,75.0,75.0,7.57
13592,Greece,Brand 21,75.0,75.0,2.88
13593,France,Brand 0,100.0,100.0,2.82
13594,Netherlands,Brand 24,75.0,75.0,4.57
13595,Germany,Brand 359,100.0,100.0,3.38
13596,Portugal,Brand 184,75.0,75.0,1.29
13597,South Africa,Brand 0,75.0,75.0,2.6
13598,USA,Brand 5,272.16,136.08,2.57
13599,Brazil,Brand 935,50.0,50.0,2.64
13600,France,Brand 1627,75.0,75.0,7.87
13601,France,Brand 1814,75.0,75.0,6.09
13602,Netherlands,Brand 1662,75.0,75.0,1.05
13603,South Korea,Brand 1622,220.0,110.0,2.93
13604,Czech Republic,Brand 1109,100.0,100.0,4.44
13605,South Africa,Brand 21,75.0,75.0,2.89
13606,Bangladesh,Brand 1,140.0,140.0,0.94
13607,Switzerland,Brand 60,125.0,125.0,0.48
13608,China,Brand 881,60.0,60.0,6.43
13609,China,Brand 1815,50.0,50.0,4.98
13610,Puerto Rico,Brand 1419,113.4,113.4,5.55
13611,Puerto Rico,Brand 1541,96.39,96.39,6.21
13612,Nigeria,Brand 1299,50.0,50.0,5.54
13613,Myanmar,Brand 279,150.0,150.0,1.39
13614,UAE,Brand 0,260.0,130.0,4.53
13615,Spain,Brand 1627,75.0,75.0,10.61
13616,Japan,Brand 20,30.0,30.0,15.73
13617,Peru,Brand 0,270.0,90.0,1.28
13618,USA,Brand 0,99.8,24.95,5.0
13619,Italy,Brand 1,50.0,50.0,4.12
13620,Italy,Brand 1,75.0,75.0,2.83
13621,Hong Kong - China,Brand 0,110.0,110.0,3.46
